"","METHOD","REGION","OBS_YEAR","ISLAND","SITE","REEF_ZONE","SITEVISITID","AVG_SITE_DEPTH_M","DEPTH_BIN","ACAS","ACBR","ACPH","ACTA","AMNE","AMSP","ANTI","ASPP","ASSP","ASTS","AVSP","BGMA","BI","BR","BRMA","BRY","CAUL","CCAH","CCAR","CHLS","CMOR","COL","COSP","COTS","CYPS","DICO","DICT","DISP","ECHL","ECHP","EMA","ENC","EUSP","FASP","FAVS","FINE","FOL","FREE","FUSP","GALI","GALS","GASP","GC","GONS","GOSP","GRMA","HALI","HARD","HCOE","HYCO","HYSP","ISSP","LEPS","LEPT","LESP","LOBO","LOBS","LOSY","MASS","MESP","MICR","MISP","MOBR","MOEN","MOFO","MONE","NEOM","NS","OCTO","OUSP","PACS","PADI","PAEN","PAFO","PAMA","PAVS","PESP","PHSP","PLER","PLLE","PLSP","POBR","POCS","POEN","POFO","POMA","PONM","PSSP","RDMA","RUB","SAND","SG","SP","STYS","SYSP","TAB","TUN","TURFH","TURFR","TURS","UI","UPMA","USC","ZO","N","new.N","MISSIONID","DATE_","SEC_NAME","LATITUDE_LOV","LONGITUDE_LOV","ANALYSIS_YEAR","ANALYSIS_SCHEME","TRANSECT_PHOTOS","EXCLUDE_FLAG"
"1249","CNET","MHI",2016,"Kauai","KAU-01739","Forereef",9761,7.314843,"Mid",0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,7.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,55.66666667,0,0,0,0,0,0.666666667,32.33333333,0,0,0,2.333333333,0,0,300,300,"HA1606","7/23/2016","KAU_EAST",21.92225,-159.6456,"2016","RAMP_BASIC",-1,0
"1250","CNET","MHI",2016,"Kauai","KAU-01748","Forereef",9762,9.753124,"Mid",0,0,0,0,0,0,0,0,0,0,0,1.003344482,0,0,0,0,0,2.006688963,0,0,0,0,0,0,0,0,0,0,0,0,0.334448161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668896321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334448161,0,0,0,0,0,0,0,0,0,0,0.334448161,0,0,0,0,0,0,0,13.37792642,0,0,0,0,0,0,77.9264214,0,0,0,4.013377926,0,0,300,299,"HA1606","7/23/2016","KAU_EAST",21.88926,-159.5861,"2016","RAMP_BASIC",-1,0
"1251","CNET","MHI",2016,"Kauai","KAU-01763","Forereef",9808,11.58183,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35451505,0.334448161,0,0,0,0,0,0,0,0.334448161,0,0,0,1.003344482,0.334448161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668896321,0.334448161,0,0.334448161,0,0,0,0,0.334448161,0,0,0,0,0,0,77.9264214,0,0,0,3.344481605,0,0,300,299,"HA1606","7/27/2016","KAU_EAST",21.98523,-159.3309,"2016","RAMP_BASIC",-1,0
"1252","CNET","MHI",2016,"Kauai","KAU-01764","Forereef",9773,9.753124,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.344481605,0.334448161,0,0,0,0,0,0,0,0,0,0,0,0,0.334448161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334448161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668896321,0,0,1.672240803,0,0,0,0,2.006688963,0,0,0,0,0,0,91.30434783,0,0,0,0,0,0,300,299,"HA1606","7/23/2016","KAU_EAST",21.93289,-159.6694,"2016","RAMP_BASIC",-1,0
"1253","CNET","MHI",2016,"Kauai","KAU-01771","Forereef",9809,5.486132,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.723905724,0,0,0,0,0,0,0,0,0,0,0,0,9.764309764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.407407407,0,0,0.336700337,0,0,0,0,0,0,0,0,0,0,0,75.75757576,0,0,0,0,0,1.01010101,300,297,"HA1606","7/27/2016","KAU_EAST",21.9309,-159.3619,"2016","RAMP_BASIC",-1,0
"1254","CNET","MHI",2016,"Kauai","KAU-01785","Forereef",9772,5.181347,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,2.02020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.397306397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.377104377,0,0,2.02020202,0,0,0,0,11.11111111,0,0,0,0,0,0,73.06397306,0,0,0,0,0,0,300,297,"HA1606","7/23/2016","KAU_EAST",21.885,-159.5367,"2016","RAMP_BASIC",-1,0
"1255","CNET","MHI",2016,"Kauai","KAU-01799","Forereef",9793,24.07802,"Deep",0,0,0,0,0,0,0,0,0,0,0,0.337837838,0,0,0,0,0,0.337837838,0,0,0,0,0,0,0,0,0,0,0,0,4.391891892,0.337837838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.027027027,0,0,0,0,0,0,91.89189189,0,0,0,0.675675676,0,0,300,296,"HA1606","7/26/2016","KAU_NAPALI",22.15704,-159.7249,"2016","RAMP_BASIC",-1,0
"1256","CNET","MHI",2016,"Kauai","KAU-01815","Forereef",9792,22.85888,"Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.337792642,0,0,0,0,0,0,0,0,0,0,0,0,6.35451505,0.334448161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668896321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668896321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.006688963,0,0,0,0,0,0,87.2909699,0,0,0,1.337792642,0,0,300,299,"HA1606","7/26/2016","KAU_NAPALI",22.20766,-159.6162,"2016","RAMP_BASIC",-1,0
"1257","CNET","MHI",2016,"Kauai","KAU-01848","Forereef",9794,10.36269,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0,0.333333333,0,0,0.333333333,0,2,0,0,0,0,0,0,92.33333333,0,0,0,0.666666667,0,0,300,300,"HA1606","7/26/2016","KAU_NAPALI",22.16623,-159.687,"2016","RAMP_BASIC",-1,0
"1258","CNET","MHI",2016,"Kauai","KAU-01851","Forereef",9796,14.62969,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,75.66666667,0,0,0,1,0,0,300,300,"HA1606","7/26/2016","KAU_NAPALI",22.07709,-159.7767,"2016","RAMP_BASIC",-1,0
"1259","CNET","MHI",2016,"Kauai","KAU-01766","Forereef",9807,13.10576,"Mid",0,0,0,0,0,0,0,0,0,0,0,0.668896321,0,0,0,0,0,14.3812709,0,0,0,0,0,0,0,0,0,0,0,0,12.04013378,0,0,0,0,0,0,0.334448161,0,0,0,0,0,0,0,0,1.672240803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.003344482,0,0,0,0,0,0,0,0,0,0,0,0,0,1.337792642,0.668896321,0,0.334448161,0,0,0,0,1.672240803,0,0,0,0,0,0.334448161,65.55183946,0,0,0,0,0,0,300,299,"HA1606","7/27/2016","KAU_EAST",22.08463,-159.301,"2016","RAMP_BASIC",-1,0
"1260","CNET","MHI",2016,"Lanai","LAN-01430","Forereef",9914,21.3,"Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675675676,0,0,0,0,0,0,0,0,0,0,0,0,0.337837838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.716216216,18.58108108,7.094594595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675675676,0,0.337837838,0,7.094594595,0,0,0,0,14.52702703,0,0,0,0,0,0,44.25675676,2.702702703,0,0,0,0,0,300,296,"HA1606","8/12/2016","LAN_SOUTH",20.83809,-156.8094,"2016","RAMP_BASIC",-1,0
"1261","CNET","MHI",2016,"Lanai","LAN-01499","Forereef",9747,9.7,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.684563758,0.33557047,0,0,0,0,0,0,0,0,0,0,0,8.053691275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.691275168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.73825503,0.33557047,1.342281879,1.677852349,21.47651007,0,0,0,0,0.33557047,0,0,0,0,0,0,48.65771812,0.67114094,0,0,0,0,0,300,298,"HA1606","7/21/2016","LAN_SOUTH",20.74122,-156.8784,"2016","RAMP_BASIC",-1,0
"1262","CNET","MHI",2016,"Lanai","LAN-01500","Forereef",9911,10.9,"Mid",0,0,0,0,0,0,0,0.696864111,0,0,0,0,0,0,0,0,0,2.43902439,0,0,0,0,0,0,0,0,0,0,0,0,0.696864111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.393728223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.393728223,16.72473868,1.045296167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1184669,0.696864111,0,0,6.620209059,0,0,0,0,0,0,0,0,0,0,0,50.17421603,0,0,0,0,0,0,300,287,"HA1606","8/12/2016","LAN_SOUTH",20.78642,-156.8157,"2016","RAMP_BASIC",-1,0
"1263","CNET","MHI",2016,"Lanai","LAN-01504","Forereef",9750,16.2,"Mid",0,0,0,0,0,0,0,0.689655172,0,0,0,0.344827586,0,0,0,0,0,1.034482759,0,0,0,0,0,0,0,0,0,0,0,0,2.413793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.586206897,0,1.379310345,4.137931034,12.06896552,0,0,0,0,0,0,0,0,0,0,0,70.34482759,0,0,0,0,0,0,300,290,"HA1606","7/21/2016","LAN_SOUTH",20.75955,-156.8345,"2016","RAMP_BASIC",-1,0
"1264","CNET","MHI",2016,"Lanai","LAN-01521","Forereef",9751,5.5,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336700337,0,0,0,0,0,0,0,0,0,0,0,0,2.356902357,0.336700337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336700337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673400673,0.673400673,0,12.45791246,0,0,0,0,0.673400673,0,0,0,0,0,0,81.81818182,0,0,0,0,0,0.336700337,300,297,"HA1606","7/21/2016","LAN_SOUTH",20.75659,-156.8489,"2016","RAMP_BASIC",-1,0
"1265","CNET","MHI",2016,"Lanai","LAN-01527","Forereef",9749,5.8,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,1.333333333,0,0,0,0,0,0,97,0.333333333,0,0,0,0,0,300,300,"HA1606","7/21/2016","LAN_SOUTH",20.7372,-156.9184,"2016","RAMP_BASIC",-1,0
"1266","CNET","MHI",2016,"Lanai","LAN-01529","Forereef",9915,5.5,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668896321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668896321,16.72240803,0.334448161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.688963211,1.672240803,0.334448161,0,12.37458194,0,0,0,0,0.334448161,0,0,0,0,0,0,60.2006689,0,0,0,0,0,0,300,299,"HA1606","8/12/2016","LAN_SOUTH",20.78523,-156.8182,"2016","RAMP_BASIC",-1,0
"1267","CNET","MHI",2016,"Lanai","LAN-01440","Forereef",9752,12.2,"Mid",0,0,0,0,0,0,0,0,0,0,0,0.336700337,0,0,0,0,0,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0.673400673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336700337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02020202,0.336700337,0.673400673,0.336700337,16.4983165,0,0,0,0,5.723905724,0,0,0,0,0,0,71.71717172,0.336700337,0,0,0,0,0,300,297,"HA1606","7/21/2016","LAN_SOUTH",20.73553,-156.9104,"2016","RAMP_BASIC",-1,0
"1268","CNET","MHI",2016,"Lanai","LAN-01446","Forereef",9909,21.3,"Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.285714286,0,0,0,0,0,0,0,0,0,0,0,0,3.928571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.92857143,15,4.285714286,0,0,0,0,0,0,0,1.071428571,0,0,0,0,0,0,0,0,16.78571429,0.357142857,0,0,2.857142857,0,0,0,0,0,0,0,0,0,0,0,37.14285714,0,0,0,0,0,0,300,280,"HA1606","8/12/2016","LAN_SOUTH",20.8397,-156.8108,"2016","RAMP_BASIC",-1,0
"1269","CNET","MHI",2016,"Lanai","LAN-01452","Forereef",9913,18.3,"Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.384083045,0,0,0,0,0,0,0,0,0,0,0,0,6.228373702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.14878893,24.56747405,4.152249135,0,0,0,0,0,0,0,0.692041522,0,0,0,0,0,0,0,0,1.384083045,0.692041522,0,0,5.190311419,0,0,0,0,6.920415225,0,0,0,0,0,0,35.64013841,0,0,0,0,0,0,300,289,"HA1606","8/12/2016","LAN_SOUTH",20.82828,-156.8033,"2016","RAMP_BASIC",-1,0
"1270","CNET","MHI",2016,"Lanai","LAN-01454","Forereef",9753,21,"Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634920635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26984127,0.634920635,0.317460317,0.952380952,6.984126984,0,0,0,0,2.53968254,0,0,0,0,0,0,84.44444444,2.222222222,0,0,0,0,0,320,315,"HA1606","7/21/2016","LAN_SOUTH",20.73313,-156.9298,"2016","RAMP_BASIC",-1,0
"1271","CNET","MHI",2016,"Lanai","LAN-01458","Forereef",9916,24.4,"Deep",0,0,0,0,0,0,0,2.721088435,0,0,0,0,0,0,0,0,0,3.401360544,0,0,0,0,0,0,0,0,0,0,0,0,5.442176871,0.340136054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340136054,5.442176871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.56462585,0,13.60544218,2.721088435,2.380952381,0,0,0.680272109,0,0,0,0,0,0,0,0,51.36054422,0,0,0,0,0,0,300,294,"HA1606","8/12/2016","LAN_SOUTH",20.73418,-156.8867,"2016","RAMP_BASIC",-1,0
"1272","CNET","MHI",2016,"Lanai","LAN-01472","Forereef",9712,14.3,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.006711409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.697986577,29.19463087,32.55033557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.711409396,0,0,2.013422819,1.006711409,0,0,0,0,0,0,0,0,0,0,0,22.48322148,0,0,0,0.33557047,0,0,300,298,"HA1606","7/18/2016","LAN_NORTH",20.902,-156.8705,"2016","RAMP_BASIC",-1,0
"1273","CNET","MHI",2016,"Lanai","LAN-01486","Forereef",9908,9.1,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47601476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.66420664,41.32841328,2.21402214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58302583,1.84501845,0,0,2.58302583,0,0,0,0,0,0,0,0,0,0,0,27.30627306,0,0,0,0,0,0,310,271,"HA1606","8/12/2016","LAN_SOUTH",20.84457,-156.8144,"2016","RAMP_BASIC",-1,0
"1274","CNET","MHI",2016,"Lanai","LAN-01488","Forereef",9713,8.5,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0.333333333,0,1,0,0,0,0,0.666666667,0,0,0,0,0,0,93.66666667,0,0,0,0.666666667,0,0,300,300,"HA1606","7/18/2016","LAN_NORTH",20.9316,-156.9997,"2016","RAMP_BASIC",-1,0
"1275","CNET","MHI",2016,"Lanai","LAN-01494","Forereef",9754,12.7,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76470588,0,0,0,0,0,0,0,0,0,0,0,0,10.03460208,0.346020761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346020761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.228373702,0,1.038062284,0.692041522,13.84083045,0,0,0,0,0,0,0,0,0,0,0,55.70934256,0,0,0,0,0,0,300,289,"HA1606","7/21/2016","LAN_SOUTH",20.73458,-156.9372,"2016","RAMP_BASIC",-1,0
"1276","CNET","MHI",2016,"Lanai","LAN-01503","Forereef",9912,17.4,"Mid",0,0,0,0,0,0,0,1.365187713,0,0,0,0.682593857,0,0,0,0,0,0.341296928,0,0,0,0,0,0,0,0,0,0,0,0,10.23890785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.071672355,0,0,0,11.26279863,0,0,0,0,9.215017065,0,0,0,0,0,0,55.63139932,8.19112628,0,0,0,0,0,310,293,"HA1606","8/12/2016","LAN_SOUTH",20.73333,-156.8948,"2016","RAMP_BASIC",-1,0
"1277","CNET","MHI",2016,"Lanai","LAN-01437","Forereef",9746,20.7,"Deep",0,0,0,0,0,0,0,0.344827586,0,0,0,0,0,0,0,0,0,0.344827586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344827586,0,0,0,3.793103448,0,0,0,0,28.62068966,0,0,0,0,0,0,63.79310345,2.75862069,0,0,0,0,0,290,290,"HA1606","7/21/2016","LAN_SOUTH",20.75394,-156.8463,"2016","RAMP_BASIC",-1,0
"1278","CNET","MHI",2016,"Lanai","LAN-01461","Forereef",9716,14.4,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33557047,0,0,0,0,0,0,0,0,0,0,0,0,1.006711409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.348993289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33557047,0,0,0.33557047,0,0,0,0,18.45637584,0,0,0,0,0,0,74.4966443,2.684563758,0,0,0,0,0,300,298,"HA1606","7/18/2016","LAN_NORTH",20.93017,-156.9525,"2016","RAMP_BASIC",-1,0
"1279","CNET","MHI",2016,"Lanai","LAN-01662","Forereef",9755,21.63974,"Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338983051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.762711864,0,0.338983051,1.355932203,12.54237288,0,0,0,0,2.711864407,0,0,0,0,0,0,76.94915254,0,0,0,0,0,0,300,295,"HA1606","7/21/2016","LAN_SOUTH",20.75417,-156.8456,"2016","RAMP_BASIC",-1,0
"1280","CNET","MHI",2016,"Lanai","LAN-01671","Forereef",9917,12.49619,"Mid",0,0,0,0,0,0,0,0,0,0,0,0.373134328,0,0,0,0,0,4.850746269,0,0,0,0,0,0,0,0,0,0,0,0,1.865671642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.67164179,33.20895522,1.865671642,0,0,0,0,0,0,0,1.119402985,0,0,0,0,0,0,0,0,7.089552239,1.119402985,0.373134328,0,2.985074627,0,0,0,0,0,0,0,0,0,0,0,29.47761194,0,0,0,0,0,0,300,268,"HA1606","8/12/2016","LAN_SOUTH",20.83338,-156.8071,"2016","RAMP_BASIC",-1,0
"1281","CNET","MHI",2016,"Lanai","LAN-01679","Forereef",9758,15.54404,"Mid",0,0,0,0,0,0,0,0,0,0,0,0.334448161,0,0,0,0,0,2.006688963,0,0,0,0,0,0,0,0,0,0,0,0,3.010033445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668896321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.003344482,3.344481605,1.337792642,1.337792642,12.37458194,0,0,0,0,0,0,0,0,0,0,0,74.5819398,0,0,0,0,0,0,300,299,"HA1606","7/21/2016","LAN_SOUTH",20.73176,-156.9553,"2016","RAMP_BASIC",-1,0
"1282","CNET","MHI",2016,"Lanai","LAN-01681","Forereef",9921,11.58183,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.16216216,26.35135135,3.716216216,0,0,0,0,0,0,0,0.337837838,0,0,0,0,0,0,0,0,3.040540541,0.675675676,0,0,1.013513514,0,0,0,0,9.797297297,0,0,0,0,0,0,41.21621622,1.689189189,0,0,0,0,0,300,296,"HA1606","8/12/2016","LAN_SOUTH",20.81752,-156.802,"2016","RAMP_BASIC",-1,0
"1283","CNET","MHI",2016,"Lanai","LAN-01684","Forereef",9919,12.80098,"Mid",0,0,0,0,0,0,0,0.709219858,0,0,0,0,0,0,0,0,0,5.319148936,0,0,0,0,0,0,0,0,0,0,0,0,1.418439716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354609929,0.354609929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.609929078,0.709219858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.446808511,0,0,0,17.37588652,0,0,0,0,3.546099291,0,0,0,0,0,0,57.44680851,0.354609929,0,0,0,0,0.354609929,300,282,"HA1606","8/12/2016","LAN_SOUTH",20.74099,-156.8808,"2016","RAMP_BASIC",-1,0
"1284","CNET","MHI",2016,"Lanai","LAN-01695","Forereef",9918,5.790917,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.372881356,0,0,0,0,0,0,0,0,0,0,0,0,1.694915254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.694915254,0,0,0,0,0,0,0,0,0.338983051,0,0.338983051,0,0,0,0,0,0,0,0.677966102,2.372881356,0,6.440677966,0,0,0,0,0.338983051,0,0,0,0,0,0,83.72881356,0,0,0,0,0,0,300,295,"HA1606","8/12/2016","LAN_SOUTH",20.75684,-156.847,"2016","RAMP_BASIC",-1,0
"1285","CNET","MHI",2016,"Lanai","LAN-01535","Forereef",9748,7,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348432056,0,0,0,0,0,0,0,0,0,0,0,0,1.393728223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.67944251,0,0,0,0,0,0,0,0,0.348432056,0,0,0,0,0,0,0,0,1.045296167,0,1.393728223,0.696864111,20.55749129,0,0,0,0,4.87804878,0,0,0,0,0,0,53.65853659,0,0,0,0,0,0,290,287,"HA1606","7/21/2016","LAN_SOUTH",20.74198,-156.8824,"2016","RAMP_BASIC",-1,0
"1286","CNET","MHI",2016,"Lanai","LAN-01538","Forereef",9910,5.2,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330033003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.910891089,0,0,0,0,0,0,0,0,0.330033003,0,0,0,0,0,0,0,0,0,3.300330033,0.330033003,0,6.270627063,0,0,0,0,0,0,0,0,0,0,0,80.52805281,0,0,0,0,0,0,310,303,"HA1606","8/12/2016","LAN_SOUTH",20.80049,-156.8074,"2016","RAMP_BASIC",-1,0
